Source File Path,Production URL,Is Valid
"content/app-services/source/release-notes/backend.txt","https://www.mongodb.com/docs/atlas/app-services/release-notes/backend/",true
"content/app-services/source/rules/examples.txt","https://www.mongodb.com/docs/atlas/app-services/rules/examples/",true
"content/app-services/source/rules/expressions.txt","https://www.mongodb.com/docs/atlas/app-services/rules/expressions/",true
"content/app-services/source/rules/filters.txt","https://www.mongodb.com/docs/atlas/app-services/rules/filters/",true
"content/app-services/source/rules/roles.txt","https://www.mongodb.com/docs/atlas/app-services/rules/roles/",true
"content/app-services/source/rules/sync-compatibility.txt","https://www.mongodb.com/docs/atlas/app-services/rules/sync-compatibility/",true
"content/app-services/source/rules.txt","https://www.mongodb.com/docs/atlas/app-services/rules/",true
"content/app-services/source/schemas/enforce-a-schema.txt","https://www.mongodb.com/docs/atlas/app-services/schemas/enforce-a-schema/",true
"content/app-services/source/schemas/relationships.txt","https://www.mongodb.com/docs/atlas/app-services/schemas/relationships/",true
"content/app-services/source/schemas/remove-a-schema.txt","https://www.mongodb.com/docs/atlas/app-services/schemas/remove-a-schema/",true
"content/app-services/source/schemas/types.txt","https://www.mongodb.com/docs/atlas/app-services/schemas/types/",true
"content/app-services/source/schemas.txt","https://www.mongodb.com/docs/atlas/app-services/schemas/",true
